id,name,model_name,price,price_currency,body_type,source,location,drive,mileage,mileage_unit,color,year_of_manufacture,annual_insurance,torque,cylinders,fuel_type,aspiration,engine_size,transmission,horse_power,seat_material,number_of_seats,heated_seats,air_conditioning,trimming,infotainment_system,phone_connectivity,auto_start_and_stop,keyless_entry_and_push_button_start,steering_mounted_paddle_shifts,urban_consumption,fuel_tank_capacity,highway_consumption,lane_assist,reverse_camera,adaptive_cruise_control,standard_cruise_control,antilock_braking_system,automatic_brake_hold_system,tyre_pressure_monitoring_system,number_of_airbags,gps_tracker
7510,Mercedes Benz C200,C200,1399999,KES,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,177000,KM,Black,2008,56000,270,4,Petrol,Turbo/Supercharger,2000,Automatic,181,Fabric,5,TRUE,,,Apple Car play,TRUE,TRUE,TRUE,FALSE,10,,12,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
7509,Toyota Harrier,Harrier,949999,KES,SUV,Kenyan Used,"Nairobi, Kenya",2WD,190000,KM,Black,2006,38000,223,4,Petrol,Natural,2400,Automatic,168,Fabric,5,FALSE,Dual Zone,Plastic,Touchscreen Infotainment,TRUE,FALSE,FALSE,FALSE,10,,12,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,6,TRUE
7507,Toyota Vitz,Vitz,879999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,127000,KM,Silver,2013,35200,123,4,Petrol,Natural,1300,Automatic,100,Fabric,5,FALSE,Dual Zone,,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,17,,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,TRUE
7506,Toyota Harrier,Harrier,3599999,KES,SUV,Foreign Used,"Nairobi, Kenya",2WD,84000,KM,White,2017,144000,195,4,Petrol,Natural,2000,Automatic,155,Leather,5,TRUE,Multi Zone,Polished Metal,Porsche PCM infotainment,TRUE,FALSE,TRUE,FALSE,11,,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE
7505,Range Rover Vogue,Range Rover Vogue,12174000,KES,SUV,Foreign Used,United Kingdom,AWD,48000,Miles,Black,2018,486960,600,6,Diesel,Turbo/Supercharger,3000,Automatic,258,Leather,5,TRUE,Dual Zone,Wood,Apple Car play,TRUE,TRUE,TRUE,TRUE,9.5,86,12.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
7504,Nissan Xtrail,Xtrail,2569000,KES,SUV,Foreign Used,Japan,2WD,68000,KM,Black,2018,102760,200,4,Petrol,Natural,2000,Automatic,144,Leather,7,TRUE,Dual Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,11,60,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE
7503,Landrover Discovery V,Discovery V,9797500,KES,SUV,Foreign Used,United Kingdom,AWD,49000,Miles,Silver,2018,391900,600,6,Diesel,Turbo/Supercharger,3000,Automatic,254,Leather,5,TRUE,Multi Zone,Wood,Apple Car play,TRUE,TRUE,TRUE,TRUE,7.5,85,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
7502,Bentley Flying Spur,Flying spur,34098215,KES,Saloon,Foreign Used,United Kingdom,AWD,31000,Miles,Cream,2020,1363928,900,12,Petrol,Turbo/Supercharger,6000,Automatic,635,Leather,4,TRUE,Multi Zone,Wood,Apple Car play,TRUE,TRUE,TRUE,TRUE,4,90,7.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
7501,Audi TT RS,TT,8889000,KES,Coupe,Foreign Used,United Kingdom,AWD,47000,KM,Orange,2018,355560,480,5,Petrol,Turbo/Supercharger,2500,Automatic,400,Leather,4,TRUE,Dual Zone,Polished Metal,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,8.5,55,12.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE
7500,Range Rover Sport,Range Rover Sport,12099999,KES,SUV,Foreign Used,United Kingdom,AWD,67000,Miles,Grey,2018,484000,700,6,Petrol,Turbo/Supercharger,3000,Automatic,306,Leather,5,TRUE,Multi Zone,Wood,Apple Car play,TRUE,TRUE,TRUE,TRUE,12,86,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE
7499,Toyota Crown,Crown,10472000,KES,Station Wagon,Foreign Used,Japan,AWD,1000,KM,White,2024,418880,377,4,Petrol Hybrid,Natural,2500,Automatic,220,Leather,5,TRUE,Dual Zone,Wood,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,22,47,24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
7498,Toyota Harrier,Harrier,4099999,KES,SUV,Foreign Used,"Nairobi, Kenya",2WD,83000,KM,Black,2017,164000,350,4,Petrol,Turbo/Supercharger,2000,Automatic,231,Leather,5,TRUE,Multi Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,11,,13,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
7497,Mazda CX5,Mazda CX5 25S L package,4244000,KES,SUV,Foreign Used,Japan,AWD,44000,KM,Maroon,2019,169760,420,4,Petrol,Turbo/Supercharger,2500,Automatic,230,Leather,5,TRUE,Dual Zone,Polished Metal,Mazda Connect infotainment,TRUE,TRUE,TRUE,TRUE,9.5,58,13,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
7496,Range Rover Velar,Range Rover Velar,10060000,KES,SUV,Foreign Used,United Kingdom,AWD,53000,Miles,Grey,2018,402400,700,6,Diesel,Turbo/Supercharger,3000,Automatic,350,Leather,5,TRUE,Multi Zone,Wood,Apple Car play,TRUE,TRUE,TRUE,TRUE,10,63,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE
7495,Toyota Fielder,Fielder,1499999,KES,Station Wagon,Kenyan Used,"Nairobi, Kenya",2WD,126000,KM,Silver,2015,60000,145,4,Petrol,Natural,1500,Automatic,110,Fabric,5,FALSE,Dual Zone,,,TRUE,TRUE,TRUE,FALSE,15,,17,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
7494,Mazda CX8,CX8,4049999,KES,SUV,Foreign Used,"Nairobi, Kenya",AWD,119000,KM,Gray,2017,160000,420,4,Diesel,Turbo/Supercharger,2200,Automatic,178,Leather,7,TRUE,Multi Zone,Polished Metal,Mazda Connect infotainment,TRUE,TRUE,TRUE,TRUE,14,,16,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
7493,Nissan Juke,Juke,949999,KES,SUV,Kenyan Used,"Nairobi, Kenya",2WD,214000,KM,Black,2012,38000,195,4,Petrol,,1500,Automatic,110,Fabric,5,FALSE,Dual Zone,,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,16,,18,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,TRUE
7492,Honda Stream,Stream,749999,KES,Station Wagon,Kenyan Used,"Nairobi, Kenya",2WD,88000,KM,Grey,2010,32000,198,4,Petrol,Natural,1800,Automatic,156,Fabric,7,FALSE,,Plastic,Touchscreen Infotainment,TRUE,FALSE,FALSE,FALSE,10,,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,TRUE
7491,Mazda Demio,Demio,1399999,KES,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,150000,KM,Brown,2017,58000,230,4,Diesel,Turbo/Supercharger,1500,Automatic,108,Alcantara,5,TRUE,Dual Zone,,Mazda Connect infotainment,TRUE,TRUE,TRUE,TRUE,16,,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,5,TRUE
7490,Subaru Forester,Forester,1549999,KES,SUV,Kenyan Used,"Nairobi, Kenya",AWD,96000,KM,Black,2009,62000,195,4,Petrol,Natural,2000,Automatic,155,Fabric,5,FALSE,Dual Zone,,Touchscreen Infotainment,TRUE,FALSE,FALSE,FALSE,10,,12,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,6,TRUE
7489,Toyota Axio,Axio,899999,KES,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,185000,KM,Silver,2012,36000,145,4,Petrol,,1500,Automatic,110,Fabric,5,FALSE,Dual Zone,,Touchscreen Infotainment,TRUE,FALSE,FALSE,FALSE,16,,18,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,TRUE
7488,Toyota Isis,Isis,599999,KES,Van,Kenyan Used,"Nairobi, Kenya",2WD,221000,KM,Green,2010,24000,173,4,Petrol,Natural,1800,Automatic,143,Fabric,7,FALSE,Multi Zone,,Touchscreen Infotainment,TRUE,TRUE,FALSE,FALSE,13,,15,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,TRUE
7486,Subaru Forester,Forester,1699999,KES,SUV,Kenyan Used,"Nairobi, Kenya",AWD,197000,KM,Blue,2013,68000,195,4,Petrol,Natural,2000,Automatic,155,Fabric,5,TRUE,Multi Zone,,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,11,,13,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6,TRUE
7485,Honda Odyssey,Odyssey,1999999,KES,Van,Kenyan Used,"Nairobi, Kenya",2WD,130000,KM,Black,2017,80000,315,4,Petrol Hybrid,Natural,2000,Automatic,184,Semi Leather,7,TRUE,Multi Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,24,,26,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
7484,Mazda Demio,Demio,1409999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,105000,KM,Blue,2017,57000,230,4,Diesel,Turbo/Supercharger,1500,Automatic,108,Fabric,5,TRUE,Dual Zone,,Mazda Connect infotainment,TRUE,TRUE,TRUE,TRUE,16,,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,5,TRUE
7483,Mitsubishi Pajero,Pajero,1199999,KES,SUV,Kenyan Used,"Nairobi, Kenya",4WD,216000,KM,Silver,2006,48000,245,6,Petrol,Natural,3000,Automatic,178,Leather,7,FALSE,Dual Zone,,Touchscreen Infotainment,TRUE,FALSE,FALSE,FALSE,8,,10,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,6,TRUE
7482,Subaru Legacy,Legacy,1399999,KES,Station Wagon,Kenyan Used,"Nairobi, Kenya",AWD,157000,KM,White,2013,56000,235,4,Petrol,Natural,2500,Automatic,176,Semi Leather,5,FALSE,Multi Zone,,Apple Car play,TRUE,TRUE,TRUE,TRUE,9,,11,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6,TRUE
7481,Mercedes Benz B180,B180,1399999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,118000,KM,Red,2013,56000,200,4,Petrol,Turbo/Supercharger,1600,Automatic,120,Fabric,5,TRUE,Multi Zone,Plastic,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,15,,17,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
7480,Mercedes Benz GLA45 AMG,GLA45,5399999,KES,SUV,Kenyan Used,"Nairobi, Kenya",AWD,59000,KM,Silver,2016,216000,475,4,Petrol,Turbo/Supercharger,2000,Automatic,252,Leather,5,TRUE,Multi Zone,Polished Metal,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
7479,Audi A7,A7,4599999,KES,Saloon,Foreign Used,"Nairobi, Kenya",AWD,136000,KM,White,2017,184000,370,4,Petrol,Turbo/Supercharger,2000,Automatic,250,Semi Leather,5,TRUE,Multi Zone,Polished Metal,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,11,,13,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
7478,Volkswagen Beetle,Beetle,1679999,KES,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,86000,KM,Black,2017,67200,130,4,Petrol,Turbo/Supercharger,1200,Automatic,110,Fabric,5,TRUE,Dual Zone,Plastic,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,16,,18,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,TRUE
7477,Nissan Wingroad,Wingroad,629999,KES,Station Wagon,Kenyan Used,"Nairobi, Kenya",2WD,187000,KM,Grey,2009,26000,145,4,Petrol,Natural,1500,Automatic,110,Fabric,5,FALSE,,,Touchscreen Infotainment,TRUE,FALSE,FALSE,FALSE,15,,17,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
7476,Porsche Cayenne,Cayenne,6449999,KES,SUV,Kenyan Used,"Nairobi, Kenya",AWD,53000,KM,Brown,2016,258000,400,6,Petrol,Natural,3600,Automatic,300,Leather,5,TRUE,Multi Zone,Polished Metal,Porsche PCM infotainment,TRUE,TRUE,TRUE,TRUE,9,,11,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
7475,Subaru Levorg,Levorg,2682000,KES,Hatchback,Foreign Used,Japan,AWD,62000,KM,White,2018,107280,250,4,Petrol,Turbo/Supercharger,1600,Automatic,170,Semi Leather,5,TRUE,Dual Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,11.5,60,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE
7474,Lexus LX 600,LX 600,25900000,KES,SUV,Foreign Used,Japan,4WD,30000,KM,White,2022,1036000,650,6,Petrol,Turbo/Supercharger,3500,Automatic,409,Leather,5,TRUE,Multi Zone,Wood,,TRUE,TRUE,TRUE,TRUE,7.5,110,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,TRUE
7473,Nissan Note,Note,749999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,192000,KM,Silver,2014,30000,147,3,Petrol,Turbo/Supercharger,1200,Automatic,94,Fabric,5,FALSE,Dual Zone,Plastic,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,16,,18,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,TRUE
7470,Nissan GTR,GTR,17300000,KES,Coupe,Foreign Used,Japan,AWD,50000,KM,White,2020,692000,633,6,Petrol,Turbo/Supercharger,3800,Automatic,565,Leather,4,TRUE,Dual Zone,Carbon Fibre,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,7.5,74,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE
7469,Lexus RX450h,RX450h,1799999,KES,SUV,Kenyan Used,"Nairobi, Kenya",2WD,188000,KM,White,2009,72000,350,6,Petrol Hybrid,Natural,3500,Automatic,327,Leather,5,TRUE,Multi Zone,,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,13,,15,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
7468,Lexus NX200t,NX200T,4600000,KES,SUV,Foreign Used,Japan,2WD,27000,KM,Red,2018,184000,350,4,Petrol,Turbo/Supercharger,2000,Automatic,235,Leather,5,TRUE,Dual Zone,Wood,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,10,60,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
7467,NissanNote,Note,1349999,KES,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,53000,KM,Silver,2017,54000,147,3,Petrol,Turbo/Supercharger,1200,Automatic,97,Fabric,5,FALSE,Dual Zone,Plastic,,TRUE,TRUE,TRUE,FALSE,16,,18,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
7465,BMW X5,X5,8130000,KES,SUV,Foreign Used,Japan,AWD,46000,KM,White,2019,325200,620,6,Diesel,Turbo/Supercharger,3000,Automatic,265,Leather,5,TRUE,Dual Zone,Wood,BMW idrive infotainment,TRUE,TRUE,TRUE,TRUE,11,80,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
7464,Audi A5,A5,4300000,KES,Coupe,Foreign Used,Japan,AWD,37000,KM,White,2018,172000,370,4,Petrol,Turbo/Supercharger,2000,Automatic,252,Semi Leather,5,TRUE,Dual Zone,Wood,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,11,58,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE
7463,BMW 530i,530i,4770866,KES,Saloon,Foreign Used,Japan,AWD,74000,KM,Black,2018,190820,350,4,Petrol,Turbo/Supercharger,2000,Automatic,252,Leather,5,TRUE,Dual Zone,Wood,BMW idrive infotainment,TRUE,TRUE,TRUE,TRUE,12,68,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE
7462,Mercedes Benz E200,E200,5680000,KES,Coupe,Foreign Used,Japan,2WD,48000,KM,Wine Red,2018,227200,300,4,Petrol,Turbo/Supercharger,2000,Automatic,184,Leather,4,TRUE,Dual Zone,Wood,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,12,66,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
7461,Range Rover Vogue,Range Rover Vogue,11618000,KES,SUV,Foreign Used,Japan,AWD,45000,Miles,Black,2018,464720,600,6,Diesel,Turbo/Supercharger,3000,Automatic,258,Leather,5,TRUE,Multi Zone,Wood,Apple Car play,TRUE,TRUE,TRUE,TRUE,9,86,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
7460,Mazda CX5,Cx5,3060000,KES,SUV,Foreign Used,Japan,AWD,71000,KM,Wine Red,2018,122400,420,4,Diesel,Turbo/Supercharger,2200,Automatic,175,Fabric,5,TRUE,Dual Zone,Polished Metal,Mazda Connect infotainment,TRUE,TRUE,TRUE,FALSE,13,56,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE
7459,Volvo XC60,XC60,5080000,KES,SUV,Foreign Used,Japan,AWD,71000,KM,Grey,2018,203200,350,4,Petrol,Turbo/Supercharger,2000,Automatic,250,Leather,5,TRUE,Dual Zone,Wood,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,11,71,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
7458,Mazda CX5,Cx5,2299999,KES,SUV,Kenyan Used,"Nairobi, Kenya",2WD,82000,KM,Silver,2016,92000,195,4,Petrol,Natural,2000,Automatic,155,Fabric,5,FALSE,,,Mazda Connect infotainment,TRUE,TRUE,TRUE,FALSE,11,,13,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,6,TRUE
7457,Toyota Vanguard,Vanguard,1769999,KES,SUV,Kenyan Used,"Nairobi, Kenya",2WD,120000,KM,White,2012,70800,250,4,Petrol,Natural,2400,Automatic,176,Fabric,5,FALSE,Dual Zone,,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,6,TRUE
7455,Lexus LX600,LX 600,26681500,KES,SUV,Foreign Used,Japan,4WD,6000,KM,Grey,2023,1067260,650,6,Petrol,Turbo/Supercharger,3500,Automatic,409,Leather,5,TRUE,Multi Zone,Wood,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,7,110,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,TRUE
7453,Jeep Grand Cherokee,Grand cherokee,1899999,KES,SUV,Kenyan Used,"Nairobi, Kenya",4WD,178000,KM,Silver,2012,252000,550,6,Diesel,Turbo/Supercharger,3000,Automatic,241,Leather,5,TRUE,Multi Zone,,Apple Car play,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
7452,Audi Q5,Q5,4099999,KES,SUV,Foreign Used,"Nairobi, Kenya",AWD,59000,KM,White,2017,164000,350,4,Petrol,Turbo/Supercharger,2000,Automatic,220,Semi Leather,5,TRUE,Multi Zone,,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
7451,Subaru Impreza,Impreza,1749999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,106000,KM,Silver,2017,70000,156,4,Petrol,Natural,1600,Automatic,120,Fabric,5,FALSE,Dual Zone,Plastic,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,15,,17,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,6,TRUE
7450,Honda N Wagon,N Wagon,879999,KES,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,174000,KM,Silver,2017,35200,65,3,Petrol,Natural,660,Automatic,58,Fabric,5,FALSE,,,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,24,,26,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,TRUE
7449,Nissan Juke,Juke,1099999,KES,SUV,Kenyan Used,"Nairobi, Kenya",2WD,125000,KM,Red,2012,44000,185,4,Petrol,Natural,1500,Automatic,110,Fabric,5,FALSE,Dual Zone,,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,14,,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,TRUE
7448,Ford Ranger,Ranger,2199999,KES,Pickup,Kenyan Used,"Nairobi, Kenya",2WD,88000,KM,Brown,2018,88000,385,4,Diesel,Turbo/Supercharger,2200,Manual,158,Fabric,3,FALSE,,,,TRUE,FALSE,FALSE,FALSE,13,,15,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,TRUE
7447,Subaru Impreza,Impreza,929999,KES,Saloon,Kenyan Used,"Nairobi, Kenya",AWD,128000,KM,Silver,2013,37200,195,4,Petrol,Natural,2000,Automatic,155,Fabric,5,FALSE,Dual Zone,,Apple Car play,TRUE,TRUE,TRUE,TRUE,11,,13,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,6,TRUE
7446,Nissan Note,Note,1199999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,47000,KM,Silver,2017,48000,94,3,Petrol,Natural,1200,Automatic,78,Fabric,5,FALSE,Dual Zone,,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,16,,18,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
7445,Mitsubishi Colt,Colt,769999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,175000,KM,Black,2009,30800,145,4,Petrol,Natural,1500,Automatic,110,Fabric,5,FALSE,Dual Zone,,,FALSE,FALSE,FALSE,FALSE,14,,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,TRUE
7444,Jaguar F type SVR,F type,17670000,KES,Convertible,Foreign Used,United Kingdom,AWD,29000,Miles,Grey,2018,706800,700,8,Petrol,Turbo/Supercharger,5000,Automatic,575,Leather,2,TRUE,Dual Zone,Carbon Fibre,Apple Car play,TRUE,TRUE,TRUE,TRUE,4.5,70,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE
7443,Range Rover Velar,Range Rover Velar,10060000,KES,SUV,Foreign Used,United Kingdom,AWD,53000,Miles,Grey,2018,402400,700,6,Diesel,Turbo/Supercharger,3000,Automatic,296,Leather,5,TRUE,Multi Zone,Wood,Apple Car play,TRUE,TRUE,TRUE,TRUE,13.5,60,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE
7442,Nissan Patrol,Patrol,22450000,KES,SUV,Foreign Used,South Africa,4WD,33000,KM,White,2022,898000,560,8,Petrol,Natural,5600,Automatic,400,Leather,5,TRUE,Multi Zone,Wood,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,4.5,140,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE
7441,Mercedes Benz GLC 220d,GLC,6200000,KES,SUV,Foreign Used,Japan,AWD,21000,KM,Black,2019,248000,400,4,Diesel,Turbo/Supercharger,2200,Automatic,194,Leather,5,TRUE,Dual Zone,Wood,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,15,66,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
7440,Peugeot 3008,3008,3555555,KES,SUV,Foreign Used,Japan,2WD,86000,KM,White,2018,142222,240,4,Petrol,Turbo/Supercharger,1600,Automatic,165,Semi Leather,5,TRUE,Dual Zone,Wood,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,13,53,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE
7439,Mazda Demio,Demio,1449999,KES,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,135000,KM,White,2017,58000,230,4,Diesel,Turbo/Supercharger,1500,Automatic,108,Fabric,5,TRUE,Dual Zone,Plastic,Mazda Connect infotainment,TRUE,TRUE,TRUE,TRUE,16,,18,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,6,TRUE
7437,Toyota Landcruiser Prado,Landcruiser,2599999,KES,SUV,Kenyan Used,"Nairobi, Kenya",4WD,138000,KM,White,2008,104000,236,4,Petrol,Natural,2700,Automatic,167,Leather,7,FALSE,Multi Zone,Plastic,Touchscreen Infotainment,TRUE,FALSE,FALSE,FALSE,9,,11,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,6,TRUE
7436,Honda Vezel,Vezel,2699999,KES,SUV,Foreign Used,"Nairobi, Kenya",2WD,91000,KM,Black,2017,108000,165,4,Petrol Hybrid,Natural,1500,Automatic,130,Semi Leather,5,TRUE,Dual Zone,,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,32,,34,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,6,TRUE
7435,Nissan Serena,Serena,799999,KES,Van,Kenyan Used,"Nairobi, Kenya",2WD,280000,KM,Silver,2014,32000,185,4,Petrol,Natural,2000,Automatic,148,Fabric,7,FALSE,Multi Zone,,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,10,,12,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,6,TRUE
7434,Toyota Rav4,Rav4,2799999,KES,SUV,Kenyan Used,"Nairobi, Kenya",2WD,55000,KM,Grey,2016,112000,195,4,Petrol,Natural,2000,Automatic,155,Leather,5,TRUE,Multi Zone,Plastic,Apple Car play,TRUE,TRUE,TRUE,FALSE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
7433,Subaru Forester,Forester,1484999,KES,SUV,Kenyan Used,"Nairobi, Kenya",AWD,143000,KM,Red,2009,60000,195,4,Petrol,,2000,Automatic,155,Fabric,5,FALSE,Dual Zone,Plastic,Touchscreen Infotainment,TRUE,FALSE,FALSE,FALSE,10,,12,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,6,TRUE
7432,Peugeot 208,208,1379999,KES,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,75000,KM,White,2016,55200,230,4,Petrol,Turbo/Supercharger,1200,Automatic,128,Fabric,5,TRUE,Dual Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,16,,18,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
